index,자연,음식,레포츠,역사,테마파크,휴식,예술,도심,가족,장소
7625,1,1,0,0,0,0,0,0,0,청계 광장
7626,0,0,0,0,0,0,0,0,0,청계 광장
7627,0,1,0,0,0,1,0,0,0,청계 광장
7628,0,0,0,0,0,1,0,0,0,청계 광장
7629,0,0,0,0,0,1,0,0,0,청계 광장
7630,0,1,0,0,0,0,1,0,0,청계 광장
7631,0,1,0,0,0,1,0,0,0,청계 광장
7632,0,1,0,0,0,0,0,0,0,청계 광장
7633,1,0,0,1,0,0,0,1,0,청계 광장
7634,0,1,0,0,0,1,0,1,0,청계 광장
7635,1,0,0,1,0,0,0,0,1,청계 광장
7636,1,0,0,1,0,1,0,0,0,청계 광장
7637,0,1,0,0,0,1,0,0,0,청계 광장
7638,1,0,0,0,0,1,0,1,0,청계 광장
7639,1,0,0,1,0,0,0,1,0,청계 광장
7640,1,1,0,0,0,0,0,0,0,청계 광장
7641,1,1,0,0,0,1,0,1,0,청계 광장
7642,0,0,0,0,0,1,0,0,0,청계 광장
7643,0,0,0,0,1,0,0,1,0,청계 광장
7644,0,0,1,0,0,0,0,0,0,청계 광장
7645,1,1,0,0,0,0,0,0,0,청계 광장
7646,0,1,0,0,0,0,0,0,0,청계 광장
7647,1,0,0,0,0,0,0,0,0,청계 광장
7648,0,1,0,0,0,1,0,0,0,청계 광장
7649,0,1,0,0,0,1,0,0,0,청계 광장
7650,1,0,1,0,0,0,0,0,0,청계 광장
7651,0,1,0,0,0,0,0,0,0,청계 광장
7652,1,0,0,0,0,1,0,0,0,청계 광장
7653,0,1,0,1,0,0,0,0,0,청계 광장
7654,0,0,0,1,0,0,0,1,0,청계 광장
7655,0,1,0,1,0,0,0,0,0,청계 광장
7656,0,1,0,0,0,0,0,0,0,청계 광장
7657,0,1,0,0,0,0,0,1,0,청계 광장
7658,0,0,0,1,0,0,0,0,0,청계 광장
7659,1,0,0,0,0,0,0,0,0,청계 광장
7660,0,0,0,0,0,0,1,0,0,청계 광장
7661,1,1,0,0,0,1,0,0,0,청계 광장
7662,1,1,0,0,0,0,0,0,0,청계 광장
7663,1,0,0,0,0,1,0,0,0,청계 광장
7664,0,0,0,0,0,0,0,1,0,청계 광장
7665,1,0,0,0,0,0,0,1,0,청계 광장
7666,0,0,0,1,0,0,0,1,0,청계 광장
7667,0,1,0,0,0,1,0,0,1,청계 광장
7668,0,1,0,0,0,0,0,0,0,청계 광장
7669,0,1,0,0,0,1,0,0,0,청계 광장
7670,0,1,0,1,0,0,0,0,0,청계 광장
7671,0,1,0,0,0,0,1,0,0,청계 광장
7672,0,0,0,1,0,1,1,0,0,청계 광장
7673,1,1,0,0,0,1,0,0,0,청계천
7674,0,1,0,0,0,1,0,0,0,청계천
7675,1,0,0,0,0,0,0,0,0,청계천
7676,1,0,0,0,0,1,0,0,0,청계천
7677,0,0,0,0,1,0,0,1,0,청계천
7678,0,0,0,0,0,0,0,0,0,청계천
7679,0,0,0,1,0,1,1,0,0,청계천
7680,0,0,0,0,0,1,0,0,0,청계천
7681,1,0,0,0,0,1,0,0,0,청계천
7682,0,1,0,0,0,0,0,0,0,청계천
7683,0,0,0,0,0,0,0,1,0,청계천
7684,0,1,0,0,0,0,1,0,0,청계천
7685,0,1,0,1,0,0,0,0,0,청계천
7686,1,1,0,0,0,0,0,0,0,청계천
7687,0,0,0,0,0,1,0,0,0,청계천
7688,1,0,0,1,0,0,0,0,1,청계천
7689,0,0,0,0,0,0,1,0,0,청계천
7690,1,0,0,0,1,0,0,0,1,청계천
7691,0,0,0,1,0,0,0,1,0,청계천
7692,0,0,0,1,0,0,0,0,0,청계천
7693,1,0,0,0,0,1,0,0,0,청계천
7694,0,1,0,0,0,1,0,1,0,청계천
7695,1,1,0,1,0,0,0,0,0,청계천
7696,1,0,0,1,0,0,0,1,0,청계천
7697,0,1,0,0,0,1,0,0,1,청계천
7698,0,1,0,0,0,1,0,0,0,청계천
7699,0,1,0,0,0,0,0,0,0,청계천
7700,1,0,0,1,0,1,0,0,0,청계천
7701,0,0,0,0,0,0,0,1,0,청계천
7702,0,0,1,0,0,0,0,0,0,청계천
7703,0,0,0,1,0,0,0,1,0,청계천
7704,1,0,0,1,0,0,0,1,0,청계천
7705,0,0,0,1,0,0,0,0,0,청계천
7706,1,1,0,0,0,1,0,1,0,청계천
7707,1,0,0,0,0,0,0,0,0,청계천
7708,0,1,0,0,0,0,0,0,0,청계천
7709,1,1,0,0,0,0,0,0,0,청계천
7710,1,0,0,0,0,1,0,1,0,청계천
7711,0,1,0,1,0,0,0,0,0,청계천
7712,0,0,0,0,0,0,1,0,0,청계천
7713,0,1,0,0,0,1,0,1,1,청계천
7714,0,1,0,0,0,1,0,0,0,청계천
7715,1,1,0,0,0,0,0,0,0,청계천
7716,1,1,0,0,0,0,0,0,0,청계천
7717,0,1,0,0,0,1,0,1,0,청계천
7718,1,1,1,0,0,0,0,0,0,청계천
7719,0,1,0,0,0,0,0,1,0,청계천
7720,1,0,1,0,0,0,0,0,0,청계천
7721,0,1,0,0,0,1,0,0,0,청계천
7722,0,0,0,0,0,1,0,0,0,청계천
7723,0,1,0,1,0,0,0,0,0,청계천
7724,0,1,0,0,0,0,1,0,0,청계천
7725,0,1,0,0,0,1,0,0,0,청계천
7726,0,1,0,0,0,1,0,0,0,청계천
7727,1,0,0,0,0,0,0,1,0,청계천
7728,0,1,0,0,0,0,0,0,0,청계천
7729,0,1,0,0,0,0,0,0,0,청계천
7730,1,1,1,0,0,1,0,0,0,청풍문화재단지
7731,1,1,0,1,0,1,0,0,0,청풍문화재단지
7732,1,0,0,0,0,1,0,0,0,청풍문화재단지
7733,1,0,0,0,0,1,0,0,0,청풍문화재단지
7734,1,1,1,0,0,0,0,0,0,청풍문화재단지
7735,1,1,0,0,0,0,0,0,1,청풍문화재단지
7736,1,0,0,1,1,0,0,0,0,청풍문화재단지
7737,1,1,0,0,0,1,0,0,0,청풍문화재단지
7738,1,1,0,0,0,0,0,0,0,청풍문화재단지
7739,1,1,0,0,0,1,0,0,0,청풍문화재단지
7740,1,1,0,1,0,1,0,0,0,청풍문화재단지
7741,1,1,0,0,0,1,0,0,0,청풍문화재단지
7742,1,1,0,0,1,0,0,0,0,청풍문화재단지
7743,0,0,0,0,0,1,0,0,0,청풍문화재단지
7744,1,0,0,0,0,0,0,0,0,청풍문화재단지
7745,0,1,1,0,0,1,0,0,0,청풍문화재단지
7746,1,1,0,0,0,0,0,0,0,청풍문화재단지
7747,1,1,0,1,0,1,0,0,1,청풍문화재단지
7748,1,1,0,0,0,0,0,0,0,청풍문화재단지
7749,1,1,0,1,1,1,1,1,0,청풍문화재단지
7750,0,0,0,0,0,1,0,0,0,청풍문화재단지
7751,1,0,0,0,0,1,0,0,0,청풍문화재단지
7752,1,0,0,0,0,0,0,0,0,청풍문화재단지
7753,0,1,0,0,0,0,0,0,0,청풍문화재단지
7754,1,1,1,0,0,0,0,0,0,청풍문화재단지
7755,1,0,0,0,0,1,0,0,0,청풍문화재단지
7756,1,1,1,0,0,1,0,1,0,청풍문화재단지
7757,1,1,0,0,0,1,0,0,0,청풍문화재단지
7758,1,1,0,1,0,1,0,0,0,청풍문화재단지
7759,1,1,0,0,0,0,0,0,0,청풍문화재단지
7760,1,1,0,1,0,1,0,0,0,청풍문화재단지
7761,1,1,0,0,0,1,0,0,0,청풍문화재단지
7762,1,1,0,0,0,1,0,0,0,청풍문화재단지
7763,1,1,1,0,0,0,0,0,0,청풍문화재단지
7764,1,1,0,0,0,1,0,0,0,청풍문화재단지
7765,1,0,0,0,0,1,0,0,0,청풍문화재단지
7766,1,0,0,0,0,1,0,0,0,청풍문화재단지
7767,1,1,0,0,0,1,0,0,1,청풍문화재단지
7768,1,0,0,0,0,1,0,0,0,청풍문화재단지
7769,1,0,0,0,0,0,0,0,0,청풍문화재단지
7770,1,1,0,0,0,0,0,0,0,청풍문화재단지
7771,1,0,0,0,0,1,0,0,0,청풍문화재단지
7772,1,1,0,0,0,1,0,0,0,청풍문화재단지
7773,1,1,0,0,0,0,0,0,1,청풍문화재단지
7774,1,0,0,0,0,1,0,0,0,청풍문화재단지
7775,1,0,0,0,0,1,0,0,0,청풍문화재단지
7776,1,1,0,0,0,1,0,0,0,청풍문화재단지
7777,1,1,0,0,0,0,0,0,0,청풍문화재단지
7778,1,0,1,0,0,0,0,0,0,청풍문화재단지
7779,1,1,0,1,0,0,0,0,0,청풍문화재단지
7780,1,0,0,0,0,1,0,0,0,청풍문화재단지
7781,1,1,1,0,0,0,0,0,0,청풍문화재단지
7782,1,1,0,0,0,1,0,0,0,청풍문화재단지
7783,1,1,0,0,0,1,0,0,0,청풍문화재단지
7784,0,1,0,0,0,0,0,0,0,청풍문화재단지
7785,1,0,0,0,0,0,0,0,0,청풍문화재단지
7786,0,1,0,0,0,1,0,0,0,청풍문화재단지
7787,1,1,1,0,0,0,0,0,0,청풍문화재단지
7788,1,1,0,0,0,0,0,0,0,청풍문화재단지
7789,1,1,0,0,0,1,0,0,0,청풍문화재단지
7790,0,0,0,0,0,1,0,0,0,청풍문화재단지
7791,1,1,0,0,0,0,0,0,0,청풍문화재단지
7792,1,0,0,0,0,1,0,0,0,청풍문화재단지
7793,1,1,0,0,0,0,0,0,0,청풍문화재단지
7794,1,0,0,0,0,0,0,0,0,청풍호관광모노레일
7795,1,0,0,0,0,0,0,0,0,청풍호관광모노레일
7796,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7797,1,1,0,0,1,0,0,0,0,청풍호관광모노레일
7798,0,0,0,0,0,1,0,0,0,청풍호관광모노레일
7799,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7800,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7801,1,1,0,1,0,1,0,0,0,청풍호관광모노레일
7802,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7803,1,1,0,0,0,0,0,0,1,청풍호관광모노레일
7804,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7805,1,0,1,0,0,0,0,0,0,청풍호관광모노레일
7806,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7807,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7808,0,1,1,0,0,1,0,0,0,청풍호관광모노레일
7809,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7810,0,1,0,0,0,0,0,0,0,청풍호관광모노레일
7811,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7812,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7813,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7814,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7815,1,0,0,0,0,0,0,0,0,청풍호관광모노레일
7816,1,1,0,1,0,0,0,0,0,청풍호관광모노레일
7817,1,0,0,0,0,0,0,0,0,청풍호관광모노레일
7818,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7819,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7820,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7821,1,1,0,1,0,1,0,0,0,청풍호관광모노레일
7822,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7823,1,1,1,0,0,0,0,0,0,청풍호관광모노레일
7824,1,1,1,0,0,0,0,0,0,청풍호관광모노레일
7825,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7826,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7827,1,1,0,0,0,1,0,0,1,청풍호관광모노레일
7828,1,1,1,0,0,0,0,0,0,청풍호관광모노레일
7829,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7830,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7831,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7832,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7833,0,1,0,0,0,1,0,0,0,청풍호관광모노레일
7834,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7835,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7836,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7837,1,1,0,0,0,0,0,0,1,청풍호관광모노레일
7838,1,1,0,1,0,1,0,0,1,청풍호관광모노레일
7839,1,1,0,1,1,1,1,1,0,청풍호관광모노레일
7840,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7841,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7842,0,0,0,0,0,1,0,0,0,청풍호관광모노레일
7843,1,1,1,0,0,0,0,0,0,청풍호관광모노레일
7844,1,1,0,0,0,0,0,0,0,청풍호관광모노레일
7845,0,1,0,0,0,0,0,0,0,청풍호관광모노레일
7846,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7847,1,1,0,1,0,1,0,0,0,청풍호관광모노레일
7848,1,1,1,0,0,1,0,1,0,청풍호관광모노레일
7849,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7850,1,1,0,1,0,1,0,0,0,청풍호관광모노레일
7851,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7852,1,1,1,0,0,0,0,0,0,청풍호관광모노레일
7853,1,1,0,0,0,1,0,0,0,청풍호관광모노레일
7854,1,0,0,0,0,1,0,0,0,청풍호관광모노레일
7855,1,1,1,0,0,1,0,0,0,청풍호관광모노레일
7856,1,0,0,1,1,0,0,0,0,청풍호관광모노레일
7857,0,0,0,0,0,1,0,0,0,청풍호관광모노레일
7858,0,1,0,0,0,1,0,0,0,춘향테마파크
7859,1,1,0,0,0,0,0,0,0,춘향테마파크
7860,1,0,0,0,1,0,0,0,0,춘향테마파크
7861,1,0,0,0,0,1,0,0,0,춘향테마파크
7862,1,0,0,0,1,0,0,0,0,춘향테마파크
7863,1,0,0,0,0,0,0,0,1,춘향테마파크
7864,1,0,0,0,0,1,0,0,0,춘향테마파크
7865,1,1,0,0,0,0,0,0,0,춘향테마파크
7866,1,1,0,0,0,0,0,1,0,춘향테마파크
7867,0,1,0,0,0,1,0,0,0,춘향테마파크
7868,1,1,0,0,0,1,0,0,0,춘향테마파크
7869,0,1,0,0,0,1,0,0,0,춘향테마파크
7870,1,1,0,0,0,1,0,0,0,춘향테마파크
7871,0,0,0,0,0,1,0,0,0,춘향테마파크
7872,0,1,0,0,0,0,0,0,0,춘향테마파크
7873,1,0,0,0,0,1,0,0,0,춘향테마파크
7874,1,1,0,1,1,1,0,0,0,춘향테마파크
7875,0,0,0,0,0,1,0,0,0,춘향테마파크
7876,0,0,0,0,0,1,0,0,0,춘향테마파크
7877,1,0,0,0,0,0,0,0,0,춘향테마파크
7878,1,1,0,0,0,0,0,0,0,춘향테마파크
7879,1,0,0,0,0,1,0,0,0,춘향테마파크
7880,1,0,0,0,0,0,0,0,0,춘향테마파크
7881,1,0,0,0,0,1,0,0,0,춘향테마파크
7882,1,1,0,0,0,0,0,0,0,춘향테마파크
7883,0,0,0,0,0,1,0,0,1,춘향테마파크
7884,1,1,0,1,0,1,1,0,0,춘향테마파크
7885,1,1,0,0,0,0,0,0,1,춘향테마파크
7886,1,1,0,0,0,0,0,0,0,춘향테마파크
7887,1,1,0,1,0,1,0,0,1,춘향테마파크
7888,1,1,0,0,0,0,0,0,0,춘향테마파크
7889,1,1,0,0,0,0,0,0,0,춘향테마파크
7890,1,1,0,0,0,0,0,0,0,춘향테마파크
7891,1,1,0,0,0,1,0,0,0,춘향테마파크
7892,0,0,0,1,0,0,1,0,0,춘향테마파크
7893,1,1,1,0,0,0,0,0,0,춘향테마파크
7894,1,1,1,0,0,0,0,0,0,춘향테마파크
7895,1,0,0,0,0,1,0,0,0,춘향테마파크
7896,1,1,0,0,0,1,0,0,0,춘향테마파크
7897,1,0,0,0,0,0,0,0,0,춘향테마파크
7898,1,1,0,0,0,1,0,0,0,춘향테마파크
7899,1,1,0,0,0,1,0,0,0,춘향테마파크
7900,1,0,0,0,1,1,0,0,0,춘향테마파크
7901,1,1,0,0,0,0,0,0,0,춘향테마파크
7902,1,0,0,1,0,1,0,0,0,춘향테마파크
7903,1,1,1,0,0,0,0,0,0,춘향테마파크
7904,1,1,0,0,0,0,0,0,0,춘향테마파크
7905,1,1,0,1,1,1,0,0,0,춘향테마파크
7906,1,1,0,1,0,0,0,0,0,춘향테마파크
7907,1,1,0,0,0,0,0,0,0,춘향테마파크
7908,1,0,0,0,0,1,0,1,0,춘향테마파크
7909,1,1,0,0,0,1,0,0,0,춘향테마파크
7910,1,1,1,0,0,0,0,0,0,춘향테마파크
7911,1,0,0,0,0,1,0,0,0,춘향테마파크
7912,1,1,0,1,0,1,0,0,0,춘향테마파크
7913,1,1,0,0,0,1,0,0,0,춘향테마파크
7914,1,1,0,1,0,1,0,1,0,춘향테마파크
7915,1,1,0,1,0,0,0,0,0,춘향테마파크
7916,1,0,1,0,0,0,0,0,0,춘향테마파크
7917,0,0,0,0,0,1,0,0,0,춘향테마파크
7918,1,0,0,0,0,0,0,0,0,춘향테마파크
7919,1,0,0,0,0,1,0,0,0,춘향테마파크
7920,1,0,0,0,0,1,0,0,0,춘향테마파크
7921,1,1,0,0,0,1,0,0,0,춘향테마파크
7922,1,0,0,0,0,0,0,0,0,춘향테마파크
7923,1,1,0,0,1,1,0,1,0,충무아트센터
7924,1,1,0,0,0,0,0,0,0,충무아트센터
7925,0,0,0,0,0,1,0,1,0,충무아트센터
7926,0,1,0,0,0,0,1,0,0,충무아트센터
7927,0,1,0,0,0,0,0,0,0,충무아트센터
7928,0,0,0,0,0,1,0,1,0,충무아트센터
7929,1,1,0,0,0,0,0,1,0,충무아트센터
7930,0,1,0,0,0,0,0,0,0,충무아트센터
7931,0,0,0,0,0,0,0,0,0,충무아트센터
7932,0,1,0,0,0,0,0,0,0,충무아트센터
7933,1,1,0,0,0,1,0,0,0,충무아트센터
7934,0,1,0,1,0,0,0,0,0,충무아트센터
7935,0,0,0,0,0,1,0,0,0,충무아트센터
7936,0,1,0,0,0,0,0,0,0,충무아트센터
7937,0,1,0,0,1,0,0,0,0,충무아트센터
7938,0,0,0,0,0,1,0,0,0,충무아트센터
7939,1,0,0,0,0,1,0,0,0,충무아트센터
7940,0,1,0,1,0,0,0,0,0,충무아트센터
7941,1,1,0,0,0,0,0,0,0,충무아트센터
7942,1,1,0,0,0,0,1,0,0,충무아트센터
7943,0,0,0,1,0,0,0,0,0,충무아트센터
7944,0,1,0,0,0,0,1,0,0,충무아트센터
7945,1,1,0,0,0,0,0,0,0,충무아트센터
7946,1,1,0,0,0,1,0,0,0,충무아트센터
7947,0,0,0,1,0,0,0,0,0,충무아트센터
7948,0,1,0,0,0,0,0,0,0,충무아트센터
7949,0,1,0,0,0,0,1,0,0,탑골공원
7950,0,0,0,0,0,0,1,0,0,탑골공원
7951,1,0,0,0,0,0,0,0,0,탑골공원
7952,0,1,0,0,0,1,0,1,0,탑골공원
7953,1,1,0,0,0,1,0,1,0,탑골공원
7954,0,0,0,0,0,1,0,0,0,탑골공원
7955,1,1,1,0,0,0,0,0,0,탑골공원
7956,1,0,0,0,0,1,0,0,0,탑골공원
7957,0,0,0,1,0,0,0,0,0,탑골공원
7958,0,0,0,0,0,1,0,0,0,탑골공원
7959,1,1,0,0,0,0,0,0,0,탑골공원
7960,0,1,0,0,0,0,1,0,0,탑골공원
7961,0,1,0,0,0,0,0,0,0,탑골공원
7962,0,0,0,0,0,1,0,0,0,탑골공원
7963,1,1,0,0,0,0,0,0,0,탑골공원
7964,1,0,0,1,0,1,0,0,0,탑골공원
7965,0,1,0,0,0,0,0,0,0,탑골공원
7966,0,0,0,1,0,0,0,1,0,탑골공원
7967,0,1,0,0,0,1,0,0,0,탑골공원
7968,1,0,0,1,0,0,0,1,0,탑골공원
7969,0,0,0,0,0,0,0,0,0,탑골공원
7970,1,0,1,0,0,0,0,0,0,탑골공원
7971,0,0,0,0,0,0,1,0,0,탑골공원
7972,0,0,0,0,0,0,0,1,0,탑골공원
7973,0,0,0,0,0,0,0,1,0,탑골공원
7974,0,1,0,0,0,1,0,0,0,탑골공원
7975,1,0,0,0,0,1,0,0,0,탑골공원
7976,1,1,0,1,0,0,0,0,0,탑골공원
7977,0,0,0,0,1,0,0,1,0,탑골공원
7978,0,1,0,0,0,0,0,0,0,탑골공원
7979,0,1,0,1,0,0,0,0,0,탑골공원
7980,0,1,0,0,0,1,0,1,0,탑골공원
7981,0,1,0,0,0,1,0,0,0,탑골공원
7982,0,1,0,0,0,1,0,1,1,탑골공원
7983,0,0,0,1,0,1,1,0,0,탑골공원
7984,0,1,0,0,0,1,0,0,1,탑골공원
7985,0,1,0,0,0,1,0,0,0,탑골공원
7986,0,0,1,0,0,0,0,0,0,탑골공원
7987,0,1,0,0,0,0,0,1,0,탑골공원
7988,1,0,0,0,1,0,0,0,1,탑골공원
7989,0,1,0,0,0,0,0,0,0,탑골공원
7990,0,0,0,1,0,0,0,1,0,탑골공원
7991,0,1,0,1,0,0,0,0,0,탑골공원
7992,1,0,0,0,0,1,0,0,0,탑골공원
7993,1,0,0,1,0,0,0,0,1,탑골공원
7994,0,1,0,1,0,0,0,0,0,탑골공원
7995,1,0,0,0,0,0,0,0,0,탑골공원
7996,1,0,0,1,0,0,0,1,0,탑골공원
7997,1,0,0,0,0,1,0,1,0,탑골공원
7998,1,1,0,0,0,1,0,0,0,탑골공원
7999,1,1,0,0,0,0,0,0,0,탑골공원
8000,0,1,0,0,0,1,0,0,0,탑골공원
8001,0,1,0,0,0,0,0,0,0,탑골공원
8002,1,0,0,0,0,0,0,1,0,탑골공원
8003,0,0,0,1,0,0,0,0,0,탑골공원
8004,0,1,0,0,0,1,0,0,0,탑골공원
8005,1,1,0,0,0,0,0,0,0,탑골공원
8006,1,0,0,1,0,0,0,1,0,통인시장
8007,0,0,0,0,0,1,0,0,0,통인시장
8008,0,0,0,0,0,1,0,0,0,통인시장
8009,0,1,0,0,0,0,1,0,0,통인시장
8010,0,0,0,0,1,0,0,1,0,통인시장
8011,0,0,0,0,0,0,0,1,0,통인시장
8012,0,1,0,0,0,1,0,0,0,통인시장
8013,0,1,0,0,0,0,0,0,0,통인시장
8014,0,1,0,1,0,0,0,0,0,통인시장
8015,0,0,0,0,0,0,1,0,0,통인시장
8016,0,1,0,0,0,0,0,0,0,통인시장
8017,0,1,0,0,0,1,0,0,0,통인시장
8018,1,1,0,0,0,1,0,0,0,통인시장
8019,1,1,0,0,0,0,0,0,0,통인시장
8020,0,0,0,1,0,1,1,0,0,통인시장
8021,0,0,0,0,0,0,0,1,0,통인시장
8022,1,0,1,0,0,0,0,0,0,통인시장
8023,0,0,0,0,0,0,0,0,0,통인시장
8024,0,1,0,0,0,0,1,0,0,통인시장
8025,0,1,0,0,0,1,0,0,1,통인시장
8026,1,0,0,1,0,1,0,0,0,통인시장
8027,1,0,0,0,0,0,0,0,0,통인시장
8028,0,1,0,0,0,1,0,0,0,통인시장
8029,1,0,0,0,0,0,0,1,0,통인시장
8030,0,1,0,0,0,0,0,0,0,통인시장
8031,0,1,0,0,0,1,0,0,0,통인시장
8032,1,0,0,0,1,0,0,0,1,통인시장
8033,0,0,1,0,0,0,0,0,0,통인시장
8034,1,0,0,0,0,1,0,1,0,통인시장
8035,0,0,0,1,0,0,0,1,0,통인시장
8036,1,0,0,1,0,0,0,1,0,통인시장
8037,0,1,0,0,0,0,0,1,0,통인시장
8038,0,1,0,1,0,0,0,0,0,통인시장
8039,1,0,0,0,0,1,0,0,0,통인시장
8040,1,1,0,0,0,1,0,1,0,통인시장
8041,0,1,0,1,0,0,0,0,0,통인시장
8042,1,1,0,0,0,0,0,0,0,통인시장
8043,0,0,0,1,0,0,0,0,0,통인시장
8044,0,1,0,0,0,0,0,0,0,통인시장
8045,0,0,0,1,0,0,0,0,0,통인시장
8046,0,0,0,1,0,0,0,1,0,통인시장
8047,0,1,0,0,0,1,0,1,0,통인시장
8048,0,0,0,0,0,0,1,0,0,통인시장
8049,0,1,0,0,0,1,0,1,1,통인시장
8050,1,0,0,0,0,1,0,0,0,통인시장
8051,1,1,0,1,0,0,0,0,0,통인시장
8052,0,1,0,0,0,1,0,0,0,통인시장
8053,1,1,0,0,0,0,0,0,0,통인시장
8054,0,0,0,0,0,1,0,0,0,통인시장
8055,1,0,0,0,0,0,0,0,0,통인시장
8056,0,1,0,0,0,0,0,0,0,통인시장
8057,1,0,0,1,0,0,0,0,1,통인시장
8058,1,0,0,0,0,1,0,0,0,통인시장
8059,1,1,0,0,0,0,0,0,0,통인시장
8060,0,1,0,0,0,1,0,0,0,통인시장
8061,0,1,0,0,0,1,0,1,0,통인시장
8062,1,1,1,0,0,0,0,0,0,통인시장
8063,0,0,0,0,1,0,0,0,1,파리공원
8064,1,0,0,0,0,1,0,0,0,평화의공원
8065,0,1,0,0,0,0,0,0,0,평화의공원
8066,1,1,0,0,0,0,0,1,0,평화의공원
8067,1,1,0,0,0,1,0,1,0,평화의공원
8068,0,1,0,0,0,0,0,0,0,평화의공원
8069,1,1,0,0,0,1,0,0,0,평화의공원
8070,0,1,0,0,0,1,0,0,0,평화의공원
8071,0,1,0,0,0,0,1,0,0,평화의공원
8072,0,0,0,0,0,0,0,1,0,평화의공원
8073,1,1,0,0,0,1,0,0,0,평화의공원
8074,0,1,0,0,0,0,0,0,0,평화의공원
8075,0,0,0,0,0,0,0,0,1,평화의공원
8076,0,1,0,0,0,0,0,0,0,평화의공원
8077,0,1,0,0,0,0,0,0,0,평화의공원
8078,0,1,0,0,0,0,0,0,0,평화의공원
8079,0,1,0,0,0,0,0,1,0,평화의공원
8080,0,1,0,0,0,0,0,0,1,평화의공원
8081,1,0,0,0,0,1,0,0,0,평화의공원
8082,1,1,0,0,0,0,0,0,0,평화의공원
8083,0,1,0,0,0,1,0,0,0,평화의공원
8084,0,1,0,0,0,0,0,0,0,평화의공원
8085,1,0,1,0,0,0,0,0,0,평화의공원
8086,0,1,0,0,0,0,0,0,0,평화의공원
8087,1,0,0,0,0,0,0,0,0,평화의공원
8088,1,0,0,0,0,1,0,0,0,평화의공원
8089,0,1,0,0,0,0,0,1,0,평화의공원
8090,0,1,0,0,0,0,0,0,1,평화의공원
8091,1,1,0,0,0,0,0,1,0,평화의공원
8092,1,0,0,0,0,0,0,0,0,평화의공원
8093,1,1,0,0,0,0,0,0,0,평화의공원
8094,1,1,0,1,0,1,0,1,0,평화의공원
8095,0,0,0,0,0,0,0,0,0,평화의공원
8096,1,1,0,0,0,0,0,0,1,평화의공원
8097,1,0,0,0,0,1,0,0,0,프로방스 마을
8098,1,0,0,0,0,1,0,0,0,프로방스 마을
8099,1,0,1,0,0,0,0,0,0,프로방스 마을
8100,1,0,0,0,0,1,0,0,0,프로방스 마을
8101,1,0,0,0,0,0,0,0,0,프로방스 마을
8102,1,0,0,0,1,1,0,0,0,프로방스 마을
8103,0,1,0,0,1,1,0,0,0,프로방스 마을
8104,1,0,0,0,0,0,1,0,0,프로방스 마을
8105,1,0,0,0,0,1,0,0,0,프로방스 마을
8106,1,1,0,0,0,1,0,0,0,프로방스 마을
8107,1,1,0,0,0,1,0,0,0,프로방스 마을
8108,1,0,0,0,1,1,0,0,0,프로방스 마을
8109,1,0,0,0,1,1,0,0,0,프로방스 마을
8110,1,1,0,0,0,0,0,0,0,프로방스 마을
8111,1,1,0,0,0,1,0,0,0,프로방스 마을
8112,1,1,0,0,0,1,0,0,0,프로방스 마을
8113,1,1,0,0,0,0,0,0,0,프로방스 마을
8114,1,1,0,0,0,0,0,0,0,프로방스 마을
8115,1,1,0,0,0,1,0,0,0,프로방스 마을
8116,1,0,0,0,1,1,0,0,0,프로방스 마을
8117,1,1,0,0,0,1,0,0,0,프로방스 마을
8118,1,1,0,0,0,1,0,0,0,프로방스 마을
8119,1,1,0,0,1,0,0,0,0,프로방스 마을
8120,1,0,0,0,0,1,0,0,0,프로방스 마을
