index,id,avg,nature,culture,traffic,sleep,food,shopping,inform,conv,kind,active,cost,busy,re,city
3587,22060670771_180716,5,5,3,5,5.0,5,5,5,5,5,3,4,5,4,경상남도 거제시
6943,26020571101_12329,4,4,5,4,4.0,4,3,3,5,4,3,4,4,4,경상남도 거제시
12288,35012621161_337975,5,4,5,5,4.0,4,4,5,5,5,5,5,4,4,경상남도 거제시
14745,38070582441_228044,4,5,4,4,5.0,4,3,4,4,4,4,3,3,4,경상남도 거제시
3109,21310120651_208603,4,4,3,4,4.0,4,4,3,4,5,4,4,4,4,경상남도 거제시
10564,33041571181_19235,4,5,4,4,5.0,4,4,4,4,4,3,4,3,4,경상남도 거제시
2569,2109067019A_60175,4,4,3,4,4.0,3,3,3,3,4,5,3,4,4,경상남도 거제시
2566,2109066048A_34179,4,4,3,4,4.0,5,3,4,4,4,3,2,3,4,경상남도 거제시
3572,22060630281_6694,5,5,5,5,4.0,4,3,4,4,3,4,3,4,3,경상남도 거제시
2078,21030710471_179477,4,4,5,4,4.0,5,4,4,4,5,4,4,5,4,경상남도 거제시
3129,2131013308A_265799,5,5,4,5,5.0,5,4,4,4,4,4,5,4,4,경상남도 거제시
2472,2108055033A_60021,4,4,3,4,4.0,5,3,4,4,4,3,4,4,4,경상남도 거제시
14787,38070631761_54860,4,5,3,4,3.0,4,4,4,3,3,3,3,4,4,경상남도 거제시
2079,21040530591_206725,5,5,3,5,5.0,4,5,4,5,5,3,4,4,4,경상남도 거제시
20609,2602051Q01A_214456,4,5,4,3,3.0,3,4,3,3,3,3,2,4,3,경상남도 거제시
3139,21310310771_293407,4,4,5,3,4.0,4,4,4,3,4,4,3,4,4,경상남도 거제시
6931,2602056209A_154927,4,4,5,5,4.0,4,4,5,4,4,4,4,4,4,경상남도 거제시
15058,3811251173A_345094,5,5,3,4,5.0,4,4,3,3,4,3,4,4,4,경상남도 거제시
19733,3807054356A_314376,4,4,3,4,4.0,4,3,4,4,3,3,3,4,4,경상남도 거제시
19739,38070560481_169936,4,5,3,4,4.0,4,3,3,3,3,3,3,3,4,경상남도 거제시
19741,38070581311_199577,4,4,3,3,4.0,4,3,4,4,3,3,3,3,4,경상남도 거제시
14592,3805063013A_138627,5,5,3,5,5.0,5,3,5,5,5,3,4,5,5,경상남도 거제시
3100,21310112721_89721,4,4,4,5,5.0,5,3,4,3,5,3,3,3,4,경상남도 거제시
20306,2207062099A_150443,4,5,4,4,5.0,4,4,4,4,4,3,3,4,4,경상남도 거제시
2573,2109067092A_90939,4,4,3,4,4.0,4,4,4,4,4,4,2,3,4,경상남도 거제시
14431,37390131581_257138,4,5,4,4,4.0,4,3,4,4,4,3,4,4,4,경상남도 거제시
15802,11150530011_30776,4,5,3,4,4.0,3,4,4,4,4,3,3,4,4,경상남도 거제시
14643,38070112211_55382,4,4,3,4,4.0,4,3,4,4,4,3,3,4,4,경상남도 거제시
3059,2115063055A_207034,4,4,5,4,4.0,5,4,4,4,4,3,5,4,4,경상남도 거제시
2030,21020610561_239210,4,5,4,4,4.0,5,4,4,5,5,4,3,4,4,경상남도 거제시
14260,37100330161_170848,5,5,4,4,5.0,5,5,5,5,5,5,3,4,5,경상남도 거제시
14263,37100350011_200436,5,5,4,4,5.0,5,4,5,4,5,4,4,5,5,경상남도 거제시
21928,3810012Q07A_137914,4,4,3,4,3.0,4,4,3,3,4,4,3,4,4,경상남도 거제시
15720,11110660911_235919,5,5,5,4,5.0,4,5,4,4,4,3,3,4,5,경상남도 거제시
3638,2206073111A_118517,5,5,4,5,5.0,4,4,4,5,5,3,4,5,5,경상남도 거제시
18579,33041571181_19235,4,5,4,4,5.0,4,4,4,4,4,3,4,3,4,경상남도 거제시
14288,3710053122A_168265,5,5,4,5,5.0,4,4,5,5,4,4,5,4,5,경상남도 거제시
14296,37100540141_227641,5,5,4,4,5.0,5,4,4,5,4,4,4,4,5,경상남도 거제시
14311,3710056023A_287520,5,5,4,3,4.0,5,4,4,4,4,5,4,4,5,경상남도 거제시
21007,33041571181_19235,4,5,4,4,5.0,4,4,4,4,4,3,4,3,4,경상남도 거제시
19630,37100330161_170848,5,5,4,4,5.0,5,5,5,5,5,5,3,4,5,경상남도 거제시
19636,3710053122A_168265,5,5,4,5,5.0,4,4,5,5,4,4,5,4,5,경상남도 거제시
15136,3811351069A_55963,4,4,3,5,4.0,5,4,4,5,4,3,4,4,4,경상남도 거제시
15661,11080770211_235622,4,4,5,4,3.0,4,4,4,4,4,3,4,4,4,경상남도 거제시
19644,3710056023A_287520,5,5,4,3,4.0,5,4,4,4,4,5,4,4,5,경상남도 거제시
2285,2106057117A_321669,4,5,3,4,4.0,4,3,4,4,5,3,3,5,4,경상남도 거제시
3609,22060681141_208372,5,5,3,5,4.0,5,4,5,5,5,5,4,4,5,경상남도 거제시
21286,37011120631_53390,4,4,4,4,5.0,4,3,5,5,4,3,3,4,4,경상남도 거제시
15034,38111542041_55553,5,5,3,4,5.0,4,3,4,4,5,3,3,4,5,경상남도 거제시
3597,2206068029A_149627,5,5,5,5,5.0,5,3,5,5,4,3,4,4,4,경상남도 거제시
19971,11080770211_235622,4,4,5,4,3.0,4,4,4,4,4,3,4,4,4,경상남도 거제시
19676,3803070106A_200711,4,4,5,4,5.0,5,4,5,4,5,4,5,4,4,경상남도 거제시
19744,38070582441_228044,4,5,4,4,5.0,4,3,4,4,4,4,3,3,4,경상남도 거제시
19746,38070583791_259326,4,4,3,4,4.0,4,3,4,4,3,3,3,4,4,경상남도 거제시
20209,2106051148A_207322,4,4,4,4,4.0,4,4,4,4,4,3,4,4,4,경상남도 거제시
20633,26030611241_98271,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,경상남도 거제시
3218,22020660501_150858,4,4,4,4,4.0,3,3,4,4,4,3,3,4,4,경상남도 거제시
19822,3811254230A_170621,4,5,5,4,5.0,4,3,4,4,5,3,4,4,4,경상남도 거제시
6824,26010631331_187159,4,5,3,4,4.0,4,4,4,4,4,3,3,4,4,경상남도 거제시
14749,38070583791_259326,4,4,3,4,4.0,4,3,4,4,3,3,3,4,4,경상남도 거제시
3224,2202068070A_5826,4,4,4,4,4.0,3,3,4,4,4,3,4,4,4,경상남도 거제시
6832,26010660071_214422,4,4,4,5,4.0,4,3,4,4,4,4,4,4,4,경상남도 거제시
19829,3811353084A_83959,4,5,3,4,4.0,4,3,3,3,3,3,2,3,4,경상남도 거제시
2023,2102057042A_33322,5,5,4,5,5.0,4,5,5,5,5,3,4,5,4,경상남도 거제시
15090,3811254230A_170621,4,5,5,4,5.0,4,3,4,4,5,3,4,4,4,경상남도 거제시
14769,3807062012A_138498,4,5,3,4,4.0,4,4,3,4,3,3,3,4,5,경상남도 거제시
15091,3811254230A_170643,4,5,4,4,4.0,5,5,4,4,4,4,5,5,4,경상남도 거제시
15154,38113650221_112858,4,5,3,4,4.0,5,3,5,4,5,3,4,3,4,경상남도 거제시
19837,3811456081A_287868,4,5,3,4,3.0,3,4,4,4,3,3,4,5,4,경상남도 거제시
2310,21060610711_119419,4,5,3,5,5.0,4,5,5,5,5,5,5,5,4,경상남도 거제시
19841,38115581071_231504,4,4,4,4,4.0,3,4,4,4,4,4,4,4,4,경상남도 거제시
723,11110660911_235919,5,5,5,4,5.0,4,5,4,4,4,3,3,4,5,경상남도 거제시
20819,31091740211_303708,4,5,3,4,3.0,3,3,4,5,4,3,2,5,4,경상남도 거제시
2519,2108063159A_88868,4,4,3,4,4.0,5,3,4,4,4,3,4,4,4,경상남도 거제시
6866,2602051Q01A_214456,4,5,4,3,3.0,3,4,3,3,3,3,2,4,3,경상남도 거제시
3244,22020732421_294390,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경상남도 거제시
3283,22030540371_178815,4,5,4,4,4.0,4,4,4,4,4,4,3,3,4,경상남도 거제시
2492,21080570441_119694,5,5,3,5,5.0,4,3,5,4,5,3,4,5,4,경상남도 거제시
3273,22030510901_89064,4,5,3,4,5.0,5,4,3,3,3,3,3,3,4,경상남도 거제시
14493,3803069010A_140661,4,5,4,4,4.0,5,4,5,4,4,4,5,4,4,경상남도 거제시
2175,2105068067A_207179,4,4,5,4,5.0,4,4,5,5,5,4,5,5,4,경상남도 거제시
15085,3811254088A_111160,5,5,3,4,5.0,4,3,3,3,3,3,4,3,4,경상남도 거제시
21825,33390310131_307733,4,5,5,4,5.0,5,5,4,5,5,3,5,4,4,경상남도 거제시
6810,2601062016A_300151,5,5,3,4,5.0,4,4,4,4,4,3,4,4,4,경상남도 거제시
14593,3805063013A_138631,5,5,5,5,5.0,5,3,5,4,4,5,4,5,5,경상남도 거제시
19751,38070631761_54860,4,5,3,4,3.0,4,4,4,3,3,3,3,4,4,경상남도 거제시
20616,26020610511_300526,4,5,5,4,5.0,4,3,4,4,4,3,3,4,4,경상남도 거제시
14596,38050640121_198490,4,4,4,5,4.0,4,3,3,4,4,4,4,4,4,경상남도 거제시
20307,2207062221A_209695,4,5,5,4,4.0,4,3,4,4,4,3,3,4,4,경상남도 거제시
12053,3501160037A_21577,5,5,5,4,4.0,5,4,5,5,4,4,3,4,4,경상남도 거제시
15339,38340110291_288113,4,5,5,4,4.0,4,5,4,5,4,3,4,4,4,경상남도 거제시
3170,22020540071_208777,5,5,5,3,5.0,5,5,5,3,3,5,5,5,4,경상남도 거제시
20622,2602062035A_329469,4,5,3,3,4.0,5,4,4,4,4,3,3,4,4,경상남도 거제시
2545,21090620571_4576,4,4,4,4,4.0,4,4,4,4,4,4,4,4,4,경상남도 거제시
14504,3803070106A_200711,4,4,5,4,5.0,5,4,5,4,5,4,5,4,4,경상남도 거제시
6752,2601052029A_11997,4,5,4,4,4.0,4,4,4,4,4,4,4,4,4,경상남도 거제시
17729,2631033014A_273726,4,5,4,5,4.0,5,5,4,5,5,5,4,5,4,경상남도 거제시
15073,38112530081_228684,4,5,4,5,5.0,5,5,4,5,5,3,5,5,4,경상남도 거제시
6767,26010550191_187095,4,4,5,5,5.0,5,4,4,5,5,5,5,5,4,경상남도 거제시
2009,2102052060A_3746,4,5,5,4,4.0,4,5,4,4,5,3,5,5,4,경상남도 거제시
2482,21080560181_90189,4,5,3,4,4.0,4,4,4,5,4,3,4,4,4,경상남도 거제시
6776,26010591261_244964,4,5,3,5,5.0,5,3,3,4,4,4,4,4,4,경상남도 거제시
2086,2104055042A_148530,5,5,4,5,5.0,4,5,4,5,4,3,5,5,4,경상남도 거제시
15080,3811253126A_83791,4,4,4,3,5.0,4,4,4,4,4,4,4,4,4,경상남도 거제시
15101,3811255032A_228749,4,5,4,4,5.0,5,5,5,5,5,3,5,5,4,경상남도 거제시
2524,21090530031_207656,4,5,3,5,4.0,3,3,5,4,4,4,3,4,4,경상남도 거제시
18160,31092720271_332474,4,4,5,4,4.0,4,5,4,4,4,4,4,5,4,경상남도 거제시
19814,38111542041_55553,5,5,3,4,5.0,4,3,4,4,5,3,3,4,5,경상남도 거제시
3368,2204061027A_178971,5,5,3,3,5.0,4,3,4,4,4,3,4,3,4,경상남도 거제시
15350,38340430401_55801,5,5,4,4,5.0,5,4,4,4,4,3,4,4,4,경상남도 거제시
2538,21090580151_268021,4,4,4,5,4.0,4,4,5,4,4,4,4,5,4,경상남도 거제시
3050,2115062041A_178373,4,4,5,5,4.0,4,4,4,5,4,5,5,5,4,경상남도 거제시
9753,3124062102A_289234,4,3,3,4,4.0,3,3,4,5,4,3,3,4,4,경상남도 거제시
18715,33320110841_133490,5,5,4,4,5.0,4,4,4,4,3,4,4,3,4,경상남도 거제시
16185,2102052060A_3746,4,5,5,4,4.0,4,5,4,4,5,3,5,5,4,경상남도 거제시
2447,21080530191_33976,4,4,4,4,3.0,4,4,4,4,4,3,4,4,4,경상남도 거제시
2983,21150510391_60596,4,5,4,5,4.0,5,4,5,5,5,5,5,5,4,경상남도 거제시
8838,31091780671_130600,4,4,3,4,4.0,4,3,3,4,3,3,3,4,3,경상남도 거제시
14989,38111512801_170482,4,4,3,4,4.0,4,4,4,5,5,3,4,4,4,경상남도 거제시
16238,21040550721_236838,5,5,4,5,5.0,4,5,5,4,5,3,5,5,5,경상남도 거제시
20299,2206068029A_149627,5,5,5,5,5.0,5,3,5,5,4,3,4,4,4,경상남도 거제시
13926,37020140151_199041,5,4,4,4,4.0,4,3,3,5,4,3,3,5,5,경상남도 거제시
17544,26010550191_187095,4,4,5,5,5.0,5,4,4,5,5,5,5,5,4,경상남도 거제시
2439,21080510991_295966,5,5,3,4,4.0,3,3,4,4,4,3,3,4,4,경상남도 거제시
15292,3811565018A_287992,4,4,5,4,4.0,5,4,3,3,3,3,4,4,4,경상남도 거제시
2437,21080510341_345542,5,5,3,5,5.0,5,3,5,5,5,3,3,4,4,경상남도 거제시
7021,2602059194A_157237,4,4,5,5,4.0,4,4,4,5,5,3,4,4,4,경상남도 거제시
16247,2104065100A_206802,5,5,4,5,5.0,4,4,5,5,4,3,5,5,4,경상남도 거제시
17630,2603055045A_12434,5,5,5,4,5.0,5,3,5,5,5,3,4,4,5,경상남도 거제시
19515,3701113267A_169689,4,5,5,4,4.0,4,3,4,4,4,3,4,4,4,경상남도 거제시
2920,21140530861_150739,5,5,3,5,5.0,5,3,5,5,5,3,5,5,5,경상남도 거제시
3752,22070730141_181036,4,5,3,3,4.0,5,3,4,3,4,3,3,4,4,경상남도 거제시
3703,2207062221A_209695,4,5,5,4,4.0,4,3,4,4,4,3,3,4,4,경상남도 거제시
19521,37011320621_229010,4,4,4,3,4.0,4,3,4,3,3,3,3,4,3,경상남도 거제시
2638,21100520981_323166,5,5,3,5,5.0,5,4,5,5,4,4,4,4,4,경상남도 거제시
14522,38030721151_200772,4,5,4,5,4.0,4,5,5,4,5,4,5,5,4,경상남도 거제시
2976,21140601361_34804,5,5,3,5,5.0,5,3,5,5,5,3,4,5,5,경상남도 거제시
17604,2602062035A_329469,4,5,3,3,4.0,5,4,4,4,4,3,3,4,4,경상남도 거제시
19484,3641012172A_167793,4,5,5,4,5.0,4,3,5,5,5,4,4,4,4,경상남도 거제시
14735,38070581311_199577,4,4,3,3,4.0,4,3,4,4,3,3,3,3,4,경상남도 거제시
17574,2602051Q01A_214456,4,5,4,3,3.0,3,4,3,3,3,3,2,4,3,경상남도 거제시
15138,3811353084A_83959,4,5,3,4,4.0,4,3,3,3,3,3,2,3,4,경상남도 거제시
15213,38114550111_260171,4,4,5,4,5.0,5,4,4,4,4,4,4,4,4,경상남도 거제시
7061,26020621141_40539,5,5,3,4,5.0,4,3,4,4,3,3,3,3,4,경상남도 거제시
1413,1120073140A_85811,5,5,3,4,4.0,5,3,4,4,4,3,4,4,5,경상남도 거제시
14818,3808054064A_26524,5,5,3,5,5.0,5,3,4,5,5,3,4,4,5,경상남도 거제시
2195,2105076066A_295719,4,5,4,5,4.0,5,5,5,5,4,5,5,5,4,경상남도 거제시
16217,21020690391_295159,5,5,3,5,4.0,4,4,5,5,4,3,4,5,4,경상남도 거제시
16224,21030710471_179477,4,4,5,4,4.0,5,4,4,4,5,4,4,5,4,경상남도 거제시
2196,2105076159A_4036,4,4,3,4,4.0,5,3,4,5,4,3,4,4,4,경상남도 거제시
2952,2114057040A_209860,4,5,3,2,4.0,3,3,3,2,2,3,2,2,3,경상남도 거제시
16225,21040530591_206725,5,5,3,5,5.0,4,5,4,5,5,3,4,4,4,경상남도 거제시
7041,26020610511_300526,4,5,5,4,5.0,4,3,4,4,4,3,3,4,4,경상남도 거제시
13868,3701265144A_139868,4,4,4,4,5.0,5,3,4,3,3,3,1,3,3,경상남도 거제시
17553,2601062016A_300151,5,5,3,4,5.0,4,4,4,4,4,3,4,4,4,경상남도 거제시
8004,3101162183A_184581,4,3,3,3,3.0,5,3,4,4,4,3,3,4,4,경상남도 거제시
2229,2105083119A_119018,4,5,4,5,4.0,5,4,4,5,5,5,4,5,4,경상남도 거제시
17547,26010591261_244964,4,5,3,5,5.0,5,3,3,4,4,4,4,4,4,경상남도 거제시
2094,21040550721_236838,5,5,4,5,5.0,4,5,5,4,5,3,5,5,5,경상남도 거제시
2111,2104065176A_236889,5,5,3,5,5.0,4,4,5,4,4,3,5,5,5,경상남도 거제시
17598,26020610511_300526,4,5,5,4,5.0,4,3,4,4,4,3,3,4,4,경상남도 거제시
16199,21020610561_239210,4,5,4,4,4.0,5,4,4,5,5,4,3,4,4,경상남도 거제시
2998,2115052152A_293280,5,5,3,5,5.0,5,3,4,4,5,3,4,4,4,경상남도 거제시
7058,2602062035A_329469,4,5,3,3,4.0,5,4,4,4,4,3,3,4,4,경상남도 거제시
2452,21080530991_62790,4,4,3,4,4.0,5,4,4,4,5,3,4,4,4,경상남도 거제시
3775,2207075096A_297538,4,4,3,3,4.0,4,5,4,4,4,3,4,5,4,경상남도 거제시
15951,1120073140A_85811,5,5,3,4,4.0,5,3,4,4,4,3,4,4,5,경상남도 거제시
2999,2115054042A_5334,4,4,3,4,4.0,4,3,4,3,3,3,4,4,4,경상남도 거제시
6446,2504051202A_11647,5,5,3,4,5.0,4,4,3,4,4,3,4,4,4,경상남도 거제시
17689,2604057067A_243279,4,4,5,5,4.0,4,4,4,4,4,3,4,4,4,경상남도 거제시
18637,3304354024A_163591,4,5,3,5,5.0,4,5,4,4,5,4,4,5,4,경상남도 거제시
2903,2113063164A_34785,4,4,3,4,4.0,3,3,4,4,4,3,3,5,4,경상남도 거제시
14572,38050330891_228341,4,5,4,4,4.0,5,5,4,5,4,4,4,5,4,경상남도 거제시
9466,31192611221_43834,4,4,5,4,4.0,5,5,4,5,4,5,5,5,4,경상남도 거제시
2351,2107053107A_237220,4,5,3,5,4.0,5,4,5,3,3,3,5,4,4,경상남도 거제시
12751,3531012056A_134840,4,5,5,5,4.0,4,4,3,3,5,5,3,5,4,경상남도 거제시
19568,37020140151_199041,5,4,4,4,4.0,4,3,3,5,4,3,3,5,5,경상남도 거제시
8237,3102261085A_190519,4,4,4,4,5.0,3,3,4,5,4,4,4,4,4,경상남도 거제시
3670,22070580811_61682,4,3,3,4,4.0,3,3,3,4,4,3,3,3,3,경상남도 거제시
8865,31092720271_332474,4,4,5,4,4.0,4,5,4,4,4,4,4,5,4,경상남도 거제시
3034,2115061046A_149725,5,5,3,5,5.0,5,3,5,5,5,3,3,5,5,경상남도 거제시
18806,34011592851_307826,4,5,4,4,4.0,3,3,3,3,3,3,3,3,4,경상남도 거제시
15196,3811411321A_141917,4,5,3,4,4.0,4,4,4,3,3,3,3,4,4,경상남도 거제시
2613,2109074060A_62808,3,5,3,5,3.0,4,3,5,5,5,3,4,4,3,경상남도 거제시
3023,2115057145A_90566,4,5,4,5,5.0,4,5,5,4,5,4,5,5,4,경상남도 거제시
2454,2108053139A_267910,4,4,3,4,4.0,4,3,5,4,4,3,4,4,4,경상남도 거제시
20251,2113063164A_34785,4,4,3,4,4.0,3,3,4,4,4,3,3,5,4,경상남도 거제시
3014,21150550571_117568,4,5,4,5,4.0,5,5,4,4,5,4,4,5,4,경상남도 거제시
19540,3701263123A_313516,4,4,4,4,5.0,4,3,4,4,4,3,3,4,4,경상남도 거제시
2907,21140510901_119063,5,5,5,5,5.0,5,3,5,5,5,3,5,5,5,경상남도 거제시
16253,2104065176A_236889,5,5,3,5,5.0,4,4,5,4,4,3,5,5,5,경상남도 거제시
15009,3811153014A_170499,4,4,3,4,4.0,5,4,4,5,4,3,4,4,3,경상남도 거제시
3697,2207062099A_150443,4,5,4,4,5.0,4,4,4,4,4,3,3,4,4,경상남도 거제시
15219,3811456081A_287868,4,5,3,4,3.0,3,4,4,4,3,3,4,5,4,경상남도 거제시
17660,2604052105A_157637,4,5,5,5,4.0,5,4,5,5,5,4,5,5,4,경상남도 거제시
17644,26030611241_98271,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,경상남도 거제시
17662,2604052167A_214952,4,4,4,5,4.0,4,4,5,4,4,4,4,5,4,경상남도 거제시
19416,36060111251_167980,5,5,5,4,4.0,4,3,4,4,4,3,4,4,4,경상남도 거제시
2908,21140510901_119072,5,5,3,5,5.0,5,3,5,5,5,3,5,5,5,경상남도 거제시
19544,3701265144A_139868,4,4,4,4,5.0,5,3,4,3,3,3,1,3,3,경상남도 거제시
3690,22070611821_180898,4,5,4,4,4.0,4,4,4,4,4,3,3,4,4,경상남도 거제시
2656,2110056136A_322650,4,4,3,3,4.0,4,3,3,4,3,3,5,4,4,경상남도 양산시
7275,2604053019A_245511,4,4,5,4,4.0,4,4,5,4,4,3,4,4,4,경상남도 양산시
2530,21090540241_236443,4,4,5,4,4.0,4,3,4,4,3,3,4,3,4,경상남도 양산시
14975,38111510861_111009,4,5,3,4,4.0,4,3,4,4,4,3,4,4,4,경상남도 양산시
2302,21060600761_90868,4,4,5,4,4.0,5,4,5,4,5,4,5,4,4,경상남도 양산시
2432,2107071024A_180049,4,5,3,4,4.0,4,4,3,3,4,4,4,4,4,경상남도 양산시
2700,2110062156A_177943,4,4,3,5,5.0,5,4,5,3,3,3,3,3,4,경상남도 양산시
7298,2604053167A_143414,4,5,4,5,4.0,5,4,4,4,5,4,5,5,4,경상남도 양산시
2435,2108051026A_207498,4,5,3,4,4.0,4,3,4,4,5,3,3,4,4,경상남도 양산시
2665,2110057168A_4824,4,5,5,5,4.0,4,4,5,5,5,5,4,5,4,경상남도 양산시
2305,21060600761_90877,4,5,4,5,4.0,5,4,5,4,5,4,4,5,4,경상남도 양산시
2013,21020530491_148403,4,4,3,4,4.0,4,3,3,4,4,3,2,3,5,경상남도 양산시
14651,3807033042A_285063,4,4,4,4,4.0,4,3,4,4,4,3,3,4,4,경상남도 양산시
2513,2108062021A_4299,5,5,3,5,5.0,5,3,4,4,5,5,4,5,4,경상남도 양산시
14611,38060330231_342237,4,4,4,5,4.0,4,5,4,4,3,3,3,4,4,경상남도 양산시
2514,2108062021A_4308,4,5,3,4,5.0,5,3,5,5,5,3,4,4,4,경상남도 양산시
2315,2106061106A_62521,4,4,5,5,4.0,5,5,4,5,5,4,5,5,4,경상남도 양산시
2488,2108056112A_180097,4,4,3,4,4.0,4,4,5,4,4,3,4,4,4,경상남도 양산시
2517,2108063011A_34085,4,4,3,4,4.0,4,3,3,4,3,3,4,4,4,경상남도 양산시
2518,2108063159A_88834,4,4,3,4,4.0,4,3,3,4,4,3,4,5,4,경상남도 양산시
7311,26040560371_215008,4,5,4,4,4.0,5,4,5,4,5,5,5,4,4,경상남도 양산시
14657,38070340221_140904,4,4,4,4,4.0,4,3,4,4,4,3,3,4,4,경상남도 양산시
19827,38113330261_199552,4,4,4,4,3.0,3,3,4,4,4,3,3,3,3,경상남도 양산시
2654,21100560901_60287,4,4,3,4,4.0,4,3,3,4,4,3,4,4,4,경상남도 양산시
2606,2109073006A_4691,4,4,3,5,4.0,4,3,4,4,4,4,4,5,4,경상남도 양산시
2301,21060600761_90866,4,4,5,4,4.0,4,5,4,4,5,4,4,5,4,경상남도 양산시
16392,2110063131A_321466,4,4,3,5,4.0,4,5,4,5,4,3,5,4,4,경상남도 양산시
16479,2115061046A_149787,4,5,3,5,4.0,5,3,3,3,5,3,5,5,4,경상남도 양산시
16397,2110064021A_292994,5,5,3,5,5.0,4,4,5,4,5,3,5,5,4,경상남도 양산시
2288,2106057117A_321708,4,5,3,5,4.0,4,5,5,4,5,3,4,5,4,경상남도 양산시
2286,2106057117A_321676,4,5,3,4,4.0,4,4,4,5,5,5,3,4,4,경상남도 양산시
2627,2110051052A_177827,4,5,5,4,4.0,5,5,4,5,5,5,4,5,4,경상남도 양산시
2576,21090671491_89802,4,4,3,4,5.0,3,3,4,4,4,4,4,4,3,경상남도 양산시
7414,2631013Q01A_95849,4,5,3,4,4.0,4,4,4,4,4,3,4,5,4,경상남도 양산시
2458,2108054116A_294790,5,5,5,4,5.0,4,5,5,4,4,5,4,4,4,경상남도 양산시
16452,21140550301_209803,4,5,5,5,3.0,3,3,4,4,4,3,2,4,4,경상남도 양산시
16451,21140550301_209791,4,4,3,3,3.0,4,4,3,3,3,3,3,3,4,경상남도 양산시
2316,2106061106A_62581,4,5,4,5,4.0,5,3,4,5,5,5,4,5,4,경상남도 양산시
2281,2106056053A_265203,4,5,3,4,4.0,4,4,4,5,3,4,4,5,4,경상남도 양산시
16446,21140540721_178168,5,5,3,5,5.0,3,3,5,5,3,3,3,3,4,경상남도 양산시
2685,2110061144A_118832,4,5,3,5,4.0,5,3,5,4,5,4,4,5,4,경상남도 양산시
2617,2109074117A_89880,4,5,3,5,4.0,5,3,5,4,4,3,3,5,4,경상남도 양산시
15298,3811565Q09A_316043,5,5,5,4,5.0,4,3,5,5,4,3,4,4,5,경상남도 양산시
7456,26310370351_215368,4,4,3,4,4.0,4,3,3,3,4,3,4,4,4,경상남도 양산시
19559,37012680191_111198,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경상남도 양산시
2596,2109070098A_267221,4,4,5,5,4.0,4,4,4,5,4,4,4,4,4,경상남도 양산시
13822,37012350731_53599,4,4,4,3,4.0,4,3,4,4,4,3,4,3,4,경상남도 양산시
2271,21060550901_322354,4,5,3,4,4.0,4,3,4,4,4,3,4,5,4,경상남도 양산시
15018,38111530481_228601,4,4,4,5,4.0,4,4,5,4,4,4,4,4,4,경상남도 양산시
2266,21060550901_322312,4,5,5,4,4.0,4,4,5,4,4,5,4,5,4,경상남도 양산시
15023,3811153207A_201217,4,4,3,4,4.0,4,4,5,4,4,4,4,5,4,경상남도 양산시
2138,2105056126A_62267,5,5,3,4,5.0,4,4,4,4,4,3,3,4,4,경상남도 양산시
2695,2110062156A_177913,4,5,3,5,4.0,5,3,5,5,3,3,4,4,4,경상남도 양산시
2029,21020590611_206707,4,5,4,5,4.0,4,5,4,5,4,3,4,4,4,경상남도 양산시
2007,2102052060A_3740,4,5,4,5,4.0,4,5,4,5,4,3,5,5,4,경상남도 양산시
2481,21080560181_90187,3,3,3,4,3.0,4,4,3,4,4,3,4,4,3,경상남도 양산시
16320,21080560181_90187,3,3,3,4,3.0,4,4,3,4,4,3,4,4,3,경상남도 양산시
2320,21060621551_148860,4,4,3,4,4.0,4,5,3,4,5,5,4,5,4,경상남도 양산시
2025,21020590611_206675,4,5,4,4,4.0,5,5,4,4,5,3,4,4,4,경상남도 양산시
7334,2604057022A_215053,4,5,4,5,4.0,5,4,4,4,5,4,5,4,4,경상남도 양산시
2478,2108055235A_147674,4,4,4,4,4.0,4,3,3,3,3,3,4,4,4,경상남도 양산시
16198,21020590611_206707,4,5,4,5,4.0,4,5,4,5,4,3,4,4,4,경상남도 양산시
16333,21090640661_34147,4,4,3,3,4.0,3,3,4,4,4,4,4,4,4,경상남도 양산시
2554,21090640661_34147,4,4,3,3,4.0,3,3,4,4,4,4,4,4,4,경상남도 양산시
2243,21060510371_237101,4,5,4,5,4.0,5,3,3,5,4,4,5,5,4,경상남도 양산시
16336,2109065183A_4661,4,5,4,4,4.0,4,4,4,5,4,3,3,4,4,경상남도 양산시
16194,21020590611_206675,4,5,4,4,4.0,5,5,4,4,5,3,4,4,4,경상남도 양산시
19749,3807063059A_228127,4,4,3,5,4.0,3,3,5,5,3,3,4,4,4,경상남도 양산시
7362,26040580541_328167,5,5,5,5,5.0,5,5,5,5,5,3,5,5,5,경상남도 양산시
1995,21010600041_89952,4,5,5,4,4.0,4,3,5,4,4,3,4,4,4,경상남도 양산시
2474,2108055185A_119654,4,4,3,4,4.0,4,3,3,3,3,3,4,4,4,경상남도 양산시
13904,37012680191_111198,4,4,4,4,4.0,4,3,4,4,4,3,4,4,4,경상남도 양산시
6897,2602054044A_12266,4,5,3,5,4.0,4,3,3,4,4,3,3,4,4,경상남도 양산시
14998,3811152090A_138059,4,4,3,4,4.0,3,3,3,3,3,3,3,4,4,경상남도 양산시
2561,2109065065A_296058,4,4,4,4,4.0,4,4,4,4,3,3,3,4,4,경상남도 양산시
